OD_id,matching_prob,ride_distance,detour_distance,shared_distance
397,0.7314454911275942,9409.432142779751,629.0738809604338,3376.5578502894195
398,0.35576116834040283,17926.635740304446,295.0632681772248,3169.91724881876
399,0.397389113809989,52250.289422660615,353.822543361141,11910.141599271245
400,0.6408907375542808,10717.873606903639,325.3060359416689,4201.766251856965
401,0.5212546043868168,30181.389104290756,247.21966595367618,9842.229207190492
402,0.8985166326157106,21771.146456367016,816.3601369205433,10906.864106985528
403,0.9305720403174452,13475.61544243024,660.474673701642,7490.947390436545
404,0.5996021498610187,41941.223716650966,722.7446163044632,10687.23997771468
405,0.4898656192630616,4890.620129936818,208.39723089879823,1608.6321709577974
406,0.7534939561183751,27485.840659749934,715.4262005257276,11196.762919396582
407,0.68430154920317,17509.52476102909,580.6571237706167,6080.320784954827
408,0.19667951215426827,18438.754739724114,32.7849243462513,2449.3752876284884
409,0.9691535046969311,1675.1830615748406,321.352631252436,1311.4468731099576
410,0.07558810224490031,7164.2398734232065,24.264078587015415,539.6972204061921
411,0.8820648993281389,9348.581581770308,791.3100535249542,4331.627491520326
412,0.8986386726234703,10963.480322177169,765.6356519211935,6777.47431143419
413,0.7797637457055717,9317.410994750811,502.0719276470863,5151.423729741091
414,0.7254598228507769,30536.353726916524,670.5137283577227,7560.196340396683
415,0.7842352300191474,31184.742828914583,905.1289979577355,7518.82438917461
416,0.7078645661422671,13512.36619523641,786.9706400330343,3882.045182403637
417,0.7789652224512272,17059.157622883482,598.1702214046828,9067.970987597188
418,0.7099041567604341,56921.29322175433,809.7033027286653,15315.397047494034
419,0.7627979642285537,30600.83954615373,734.9682854753958,11748.033766392948
420,0.7642793573951144,23233.643661339458,604.6350226087899,7430.362505806164
421,0.42546593776066954,24991.35343815075,419.280453363852,3544.2562104971225
422,0.5016029132395445,11024.180658924786,323.43695649160526,1879.628299497176
423,0.6790103909307121,23190.928072621813,383.8488746110623,7426.414704315239
424,0.5410995202582576,18521.575400855305,455.2403327128316,5871.243780496296
425,0.8821966663879599,11037.718307452082,731.4325618186064,4787.883235719645
426,0.8589537318164844,8006.813849364191,588.9963925172366,4664.414944193728
427,0.711042277416981,28710.48271816363,252.85972352865429,14827.711066767608
428,0.8251306536683423,6621.162656497299,733.6504468550014,3271.7042611458724
429,0.765434614582713,19251.291466933795,612.3002510314254,7683.304061214698
430,0.760042836155226,22485.48666712696,777.0432345802172,9285.029577802965
431,0.9091408006698489,7355.104814494803,707.1021501956251,3755.8620231749883
432,0.8832491709514204,28023.966088853922,576.2923918998443,13544.130515154933
433,0.8895691101885985,5218.8272725266515,632.9259224556492,2593.8775474345143
434,0.6424269143666061,2745.093670506632,221.3476266981329,1515.0052945084801
435,0.4543269120291018,4550.466493965339,254.50328167409657,1374.433267380032
436,0.6608719541783897,26701.14357678903,629.4309011181828,8914.913923500997
437,0.6273933722320608,43153.02306161955,308.1743602601735,8617.54967927769
438,0.4316621647644131,28363.18599661799,189.0387967040159,5541.026189812862
439,0.6692826672421537,29640.747894233282,531.6148421872243,11729.475715324332
440,0.5940073462895936,33748.88817403621,276.87109056559575,12239.153110882657
441,0.856517175218168,5901.84509419576,558.348555001017,3220.128392918753
442,0.8979201161261279,35056.475231921395,691.1229900669763,13578.52764133306
443,0.8041584825789829,26668.957555776215,530.1751153076453,5890.0936041775985
444,0.17699991123728132,34481.100826555725,106.61708293197913,2509.7581618456265
445,0.7751332541860732,33667.14226564653,804.1098868792573,8202.215014642576
446,0.6583762587313033,14004.622917023058,677.055962849221,2788.0433614360622
447,0.6429042672556808,17828.410556823368,258.8745547325248,8663.35390057822
448,0.3498692714749636,43023.60507240023,297.1518224010454,4765.73801773533
449,0.6717356890476313,57838.12464474217,1020.6315740431843,18509.485286785915
450,0.7585956937843741,16494.460928432272,488.75406511207035,5833.268539867019
451,0.9823691797950824,21599.08385987601,884.9715124924036,10583.898817394187
452,0.9448873201003195,40974.794479620905,705.1099760882346,18820.144298006042
453,0.8045567917419344,20217.083010778788,689.5123425205685,10024.763334346093
454,0.8320723344153017,39542.77168088847,564.086303781603,21334.087843557627
455,0.2992680460762228,21492.751673127423,114.73397939255769,5200.257121645529
456,0.4701034245650527,8399.100317517143,367.31147578488225,1486.844954424681
457,0.46374562930279106,24827.602725919118,287.41782718160323,8071.963560956832
458,0.5821108338102681,27138.900884727198,449.9274372727826,8191.883155566861
459,0.6997355054984334,7096.039933804359,609.9963884353724,3228.418104060292
460,0.6781173152279182,46196.11609661001,852.9120527878206,14741.598123279153
461,0.8823176209462555,9783.323597636443,891.8250341889005,4156.304125002357
462,0.49149833917324204,36738.98067807272,233.11647490644117,6496.56039644447
463,0.6902648982938888,4156.448276291156,505.397134448965,2061.5261295417686
464,0.8832158173283162,12505.173497678235,504.04241884321414,8147.720452656649
465,0.8754309641167224,15144.901071686492,609.6459511073123,8138.520204649939
466,0.8704164378935588,29913.837414004178,650.1304055248363,8727.71330226067
467,0.10711383228646387,10131.855643438423,34.12761453824402,958.7362228239311
468,0.6381021454596049,30777.076751677123,599.0780666171868,8981.30888223186
469,0.7336528600135277,25843.25540881535,807.5921276337853,3641.698998760442
470,0.3318376112903799,36411.5149153978,110.60237898896924,5342.484139608193
471,0.8437507458256192,9003.912806632106,725.1251746772061,3808.029194993371
472,0.48771221840668555,12068.176323942793,474.7636110636782,2936.504686023568
473,0.6865978001161717,38638.86244524597,894.4396767669142,11934.596707484401
474,0.5637569088533634,25086.847892775088,626.5595074305916,6338.037859528447
475,0.4940803503068131,38333.73021404479,445.9915975734089,6521.148638028236
476,0.9129714771431432,2328.2235572141412,362.20723427238613,1526.5801847630894
477,0.615661870566151,8706.163597545055,480.29026989479087,3172.5594819948033
478,0.9593050126425237,26330.711783702467,853.3220934332041,17560.419399985924
479,0.700983354261681,18577.535974847386,259.5305655912132,10207.110199258486
480,0.8507205284586197,5221.216930049752,633.3480709612653,3264.092248553865
481,0.3855373321304827,34671.08455333134,333.5559906032276,3156.6080929404734
482,0.566517724652868,15749.062942306655,464.4904511453397,5959.158845236654
483,0.6604179260592364,38452.619495428495,775.2031978125572,5528.970460724642
484,0.8501551616828483,35353.35149484633,635.4620180046281,13031.916371105412
485,0.8456626933381475,7721.764332314631,812.423800993914,3084.0126343656134
486,0.6151287421605306,36761.68819087033,618.6081724626599,9053.317503310063
487,0.8635464658020888,21131.327333935486,775.2867485083592,6854.820130217297
488,0.39984238932633176,33600.55173879485,467.4944964839782,4461.691633401983
489,0.8270234105648717,10391.863926059119,572.4213620734193,4618.474837323957
490,0.7183773216404883,12705.467225570612,613.6303131295199,5652.541338844876
491,0.481437875774439,46724.44322761131,197.98758920919516,11020.098695954874
492,0.7570467174981258,14227.917312902999,390.192739151976,3779.453457280609
493,0.7745556721374542,11762.585606366105,572.6156592375676,3909.732747465448
494,0.7777707566794857,38414.97848202645,847.2298596514331,12625.530944477474
495,0.9098683736074007,4260.825176465375,483.5174155837703,2920.1983166946043
496,0.6529417234299697,25705.860546490014,330.0025479712811,11703.778245381698
497,0.8518220480170685,28955.002336199672,862.1028744482998,7123.540555882627
498,0.905133882178508,3947.7408638095953,509.6653969677974,2600.8296840866633
499,0.3485270399209752,31744.227514626873,544.362576864364,5732.4828541409925
