name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,3154,2912073109,,,,,,,120.2574292,32.3584747,,,
,3155,2912073110,,,,,,,120.2625873,32.3585119,,,
,3156,2912073111,,,,,,,120.2621537,32.3585357,,,
,3157,2912073112,,,,,,,120.2480207,32.3585495,,,
,3158,2912073113,,,,,,,120.247583,32.358576,,,
,3159,2912073114,,,,,,,120.2621693,32.3585924,,,
,3160,2912073115,,,,,,,120.2470388,32.358609,,,
,3161,2912073117,,,,,,,120.2574555,32.3588519,,,
,3162,2912073118,,,,,,,120.2524625,32.358852,,,
,3163,2912073121,,,,,,,120.247067,32.3590614,,,
,3164,2912073126,,,,,,,120.252477,32.359277,,,
,3165,2912073130,,,,,,,120.2899815,32.3594205,,,
,3166,2912073132,,,,,,,120.2513343,32.3596892,,,
,3167,2912073136,,,,,,,120.2897514,32.3608669,,,
,3168,2912073137,,,,,,,120.2868994,32.3609542,,,
,3169,2912073138,,,,,,,120.2477087,32.3610217,,,
,3170,2912073142,,,,,,,120.2896227,32.3619121,,,
,3171,2912073143,,,,,,,120.2756438,32.3629928,,,
,3172,2912073146,,,,,,,120.2976311,32.3633736,,,
,3173,2912073147,,,,,,,120.294937,32.3636253,,,
,3174,2912073148,,,,,,,120.2962181,32.3636452,,,
,3175,2912073155,,,,,,,120.2969149,32.3639554,,,
,3176,2912073158,,,,,,,120.2949012,32.3640002,,,
,3177,2912073161,,,,,,,120.2897633,32.3645609,,,
,3178,2912073162,,,,,,,120.2981426,32.3645751,,,
,3179,2912073165,,,,,,,120.2970927,32.3647219,,,
,3180,2912073166,,,,,,,120.2961179,32.3648489,,,
,3181,2912073168,,,,,,,120.286822,32.3648994,,,
,3182,2912073171,,,,,,,120.2860232,32.365132,,,
,3183,2913188591,,,,,,,120.3089546,32.3065823,,,
,3184,2913188595,,,,,,,120.3213404,32.3087518,,,
,3185,2913188599,,,,,,,120.320211,32.3137641,,,
,3186,2913188704,,,,,,,120.3305986,32.3160059,,,
,3187,2913188705,,,,,,,120.3309084,32.3160551,,,
,3188,2913188713,,,,,,,120.3071185,32.3274405,,,
,3189,2913188714,,,,,,,120.3172236,32.3291984,,,
,3190,2913188715,,,,,,,120.3162403,32.3295494,,,
,3191,2913188716,,,,,,,120.3171073,32.3297457,,,
,3192,2913188717,,,,,,,120.3219035,32.3308317,,,
,3193,2913188718,,,,,,,120.3265561,32.3313298,,,
,3194,2913188719,,,,,,,120.3264202,32.3318763,,,
,3195,2913188720,,,,,,,120.3157346,32.3319324,,,
,3196,2913188721,,,,,,,120.3165904,32.3322077,,,
,3197,2913188722,,,,,,,120.2856206,32.3325443,,,
,3198,2913188724,,,,,,,120.3274956,32.332918,,,
,3199,2913188725,,,,,,,120.315511,32.3329883,,,
,3200,2913188728,,,,,,,120.3164316,32.3331111,,,
,3201,2913188730,,,,,,,120.31544,32.3332572,,,
,3202,2913188735,,,,,,,120.3339664,32.3337986,,,
,3203,2913188736,,,,,,,120.2939401,32.3342124,,,
,3204,2913188737,,,,,,,120.3211857,32.3342407,,,
,3205,2913188740,,,,,,,120.3301376,32.3345926,,,
,3206,2913188742,,,,,,,120.3241708,32.3349685,,,
,3207,2913188743,,,,,,,120.3253524,32.3352643,,,
,3208,2913188745,,,,,,,120.350633,32.3355955,,,
,3209,2913188746,,,,,,,120.3473424,32.3358697,,,
,3210,2913188750,,,,,,,120.3490258,32.3364974,,,
,3211,2913188752,,,,,,,120.3500376,32.3368153,,,
,3212,2913188753,,,,,,,120.3485389,32.3368635,,,
,3213,2913188754,,,,,,,120.3473494,32.3369117,,,
,3214,2913188755,,,,,,,120.3503373,32.3369158,,,
,3215,2913188756,,,,,,,120.3488134,32.3369427,,,
,3216,2913188757,,,,,,,120.3547595,32.3370458,,,
,3217,2913188759,,,,,,,120.3047834,32.3372425,,,
,3218,2913188763,,,,,,,120.3060183,32.3375988,,,
,3219,2913188764,,,,,,,120.3529399,32.3377439,,,
,3220,2913188765,,,,,,,120.3332067,32.3379247,,,
,3221,2913188766,,,,,,,120.3538639,32.3380715,,,
,3222,2913188771,,,,,,,120.3359044,32.3382735,,,
,3223,2913188772,,,,,,,120.3544101,32.3383991,,,
,3224,2913188773,,,,,,,120.3432795,32.3384299,,,
,3225,2913188774,,,,,,,120.3202954,32.3384546,,,
,3226,2913188776,,,,,,,120.3114456,32.3388503,,,
,3227,2913188779,,,,,,,120.3550189,32.3390244,,,
,3228,2913188780,,,,,,,120.3441475,32.3390325,,,
,3229,2913188789,,,,,,,120.3475998,32.3394873,,,
,3230,2913188790,,,,,,,120.3372749,32.3395246,,,
,3231,2913188795,,,,,,,120.3313329,32.3396139,,,
,3232,2913188796,,,,,,,120.3329276,32.3396244,,,
,3233,2913188804,,,,,,,120.3496197,32.3399754,,,
,3234,2913188805,,,,,,,120.3441758,32.3399832,,,
,3235,2913188811,,,,,,,120.3243456,32.3405424,,,
,3236,2913188812,,,,,,,120.3327738,32.3405605,,,
,3237,2913188819,,,,,,,120.324294,32.340798,,,
,3238,2913188822,,,,,,,120.3248207,32.3409762,,,
,3239,2913188824,,,,,,,120.3438504,32.3409847,,,
,3240,2913188828,,,,,,,120.3310234,32.3412199,,,
,3241,2913188838,,,,,,,120.3215937,32.3417645,,,
,3242,2913188839,,,,,,,120.322233,32.3419243,,,
,3243,2913188842,,,,,,,120.3300234,32.342183,,,
,3244,2913188844,,,,,,,120.3234146,32.3421988,,,
,3245,2913188845,,,,,,,120.3213016,32.3423096,,,
,3246,2913188848,,,,,,,120.3241635,32.342357,,,
,3247,2913188849,,,,,,,120.3244873,32.3424686,,,
,3248,2913188850,,,,,,,120.3223527,32.3425685,,,
,3249,2913188858,,,,,,,120.3206334,32.3429883,,,
,3250,2913188862,,,,,,,120.3557113,32.3430895,,,
,3251,2913188868,,,,,,,120.3362037,32.3436827,,,
,3252,2913188870,,,,,,,120.3539147,32.3438058,,,
,3253,2913188873,,,,,,,120.3251901,32.3438904,,,
,3254,2913188877,,,,,,,120.354951,32.3441526,,,
,3255,2913188879,,,,,,,120.3345687,32.3443127,,,
,3256,2913188881,,,,,,,120.3321035,32.3444162,,,
,3257,2913188887,,,,,,,120.3546892,32.3447878,,,
,3258,2913188888,,,,,,,120.3241255,32.3448054,,,
,3259,2913188892,,,,,,,120.3295096,32.3449289,,,
,3260,2913188894,,,,,,,120.3210785,32.345178,,,
,3261,2913188898,,,,,,,120.3226502,32.3454024,,,
,3262,2913189001,,,,,,,120.3318013,32.3454613,,,
,3263,2913189002,,,,,,,120.3240645,32.3454974,,,
,3264,2913189003,,,,,,,120.3241732,32.3455036,,,
,3265,2913189024,,,,,,,120.3401618,32.3474274,,,
,3266,2913189025,,,,,,,120.34006,32.3476768,,,
,3267,2913189026,,,,,,,120.347619,32.3478592,,,
,3268,2913189027,,,,,,,120.3237398,32.3480155,,,
,3269,2913189028,,,,,,,120.3398738,32.348133,,,
,3270,2913189036,,,,,,,120.3196373,32.348981,,,
,3271,2913189037,,,,,,,120.3235979,32.3491666,,,
,3272,2913189039,,,,,,,120.3523021,32.3493883,,,
,3273,2913189040,,,,,,,120.3195651,32.3495366,,,
,3274,2913189050,,,,,,,120.3235097,32.350012,,,
,3275,2913189051,,,,,,,120.3236083,32.3500232,,,
,3276,2913189053,,,,,,,120.3241091,32.3500642,,,
,3277,2913189054,,,,,,,120.3242476,32.3500971,,,
,3278,2913189055,,,,,,,120.3452082,32.3503497,,,
,3279,2913189070,,,,,,,120.346641,32.3521094,,,
,3280,2913189071,,,,,,,120.323945,32.3522738,,,
,3281,2913189073,,,,,,,120.3338495,32.3523732,,,
,3282,2913189077,,,,,,,120.3482373,32.3528713,,,
,3283,2913189080,,,,,,,120.3467889,32.3529662,,,
,3284,2913189081,,,,,,,120.3257846,32.352974,,,
,3285,2913189087,,,,,,,120.3480518,32.3532553,,,
,3286,2913189092,,,,,,,120.3269014,32.3535092,,,
,3287,2913189096,,,,,,,120.3263866,32.353607,,,
,3288,2913189098,,,,,,,120.328501,32.3538026,,,
,3289,2913189099,,,,,,,120.3286736,32.353846,,,
,3290,2913189103,,,,,,,120.3305959,32.3543038,,,
,3291,2913189106,,,,,,,120.328713,32.3543127,,,
,3292,2913189113,,,,,,,120.3554781,32.3553839,,,
,3293,2913189120,,,,,,,120.3345516,32.3561183,,,
,3294,2913189122,,,,,,,120.3473675,32.356199,,,
,3295,2913189129,,,,,,,120.3251702,32.3571224,,,
,3296,2913189132,,,,,,,120.352386,32.3574331,,,
,3297,2913189135,,,,,,,120.3224677,32.3577772,,,
,3298,2913189136,,,,,,,120.3411096,32.3578338,,,
,3299,2913189138,,,,,,,120.3512142,32.3580649,,,
,3300,2913189139,,,,,,,120.3541808,32.3580872,,,
,3301,2913189143,,,,,,,120.3547243,32.3582875,,,
,3302,2913189144,,,,,,,120.3517604,32.3583846,,,
,3303,2913189145,,,,,,,120.352656,32.3588576,,,
,3304,2913189146,,,,,,,120.333594,32.3590332,,,
,3305,2913189147,,,,,,,120.3511711,32.3590542,,,
,3306,2913189149,,,,,,,120.3519748,32.3595998,,,
,3307,2913189150,,,,,,,120.3229819,32.359751,,,
,3308,2913189152,,,,,,,120.3242154,32.3598752,,,
,3309,2913189154,,,,,,,120.3525756,32.3600077,,,
,3310,2913189155,,,,,,,120.3435371,32.3602917,,,
,3311,2913189156,,,,,,,120.3513114,32.3603609,,,
,3312,2913189157,,,,,,,120.3159002,32.3604385,,,
,3313,2913189161,,,,,,,120.3397915,32.3605485,,,
,3314,2913189163,,,,,,,120.3407767,32.3606299,,,
,3315,2913189164,,,,,,,120.3228551,32.3606867,,,
,3316,2913189166,,,,,,,120.3434614,32.3607963,,,
,3317,2913189167,,,,,,,120.3240467,32.3608337,,,
,3318,2913189169,,,,,,,120.3246679,32.3608943,,,
,3319,2913189170,,,,,,,120.3373268,32.3609015,,,
,3320,2913189172,,,,,,,120.3453683,32.3609145,,,
,3321,2913189173,,,,,,,120.3252137,32.3609337,,,
,3322,2913189174,,,,,,,120.3192027,32.3610549,,,
,3323,2913189175,,,,,,,120.350762,32.3610632,,,
,3324,2913189176,,,,,,,120.3524249,32.3611248,,,
,3325,2913189186,,,,,,,120.3218878,32.361555,,,
,3326,2913189188,,,,,,,120.323888,32.3616579,,,
,3327,2913189194,,,,,,,120.3134129,32.3620217,,,
,3328,2913189196,,,,,,,120.3188652,32.3621049,,,
,3329,2913189200,,,,,,,120.315406,32.3622612,,,
,3330,2913189202,,,,,,,120.3426533,32.3623345,,,
,3331,2913189203,,,,,,,120.3275645,32.3623584,,,
,3332,2913189204,,,,,,,120.3185046,32.3623837,,,
,3333,2913189205,,,,,,,120.3414344,32.3624051,,,
,3334,2913189206,,,,,,,120.342921,32.3624568,,,
,3335,2913189207,,,,,,,120.3187596,32.3624587,,,
,3336,2913189208,,,,,,,120.3162816,32.362489,,,
,3337,2913189209,,,,,,,120.3208302,32.3625046,,,
,3338,2913189213,,,,,,,120.321725,32.3626658,,,
,3339,2913189219,,,,,,,120.3174169,32.3627845,,,
,3340,2913189220,,,,,,,120.312354,32.3627888,,,
,3341,2913189221,,,,,,,120.3423815,32.3628649,,,
,3342,2913189234,,,,,,,120.3103038,32.3632913,,,
,3343,2913189235,,,,,,,120.3216317,32.3633029,,,
,3344,2913189244,,,,,,,120.3098456,32.3637705,,,
,3345,2913189245,,,,,,,120.3249833,32.3637761,,,
,3346,2913189248,,,,,,,120.3158935,32.3638697,,,
,3347,2913189249,,,,,,,120.3274115,32.3639412,,,
,3348,2913189255,,,,,,,120.3217028,32.3644225,,,
,3349,2913189256,,,,,,,120.3220837,32.364431,,,
,3350,2913189258,,,,,,,120.3223399,32.3644474,,,
,3351,2913189259,,,,,,,120.3249222,32.3644953,,,
,3352,2913189262,,,,,,,120.3222286,32.3650046,,,
,3353,2913189267,,,,,,,120.3411974,32.3653517,,,
,3354,2913189269,,,,,,,120.3221399,32.3654462,,,
,3355,2913189278,,,,,,,120.3265144,32.3659123,,,
,3356,2913189279,,,,,,,120.325316,32.366071,,,
,3357,2913189280,,,,,,,120.3429663,32.3661268,,,
,3358,2913189281,,,,,,,120.3381315,32.3662502,,,
,3359,2913189283,,,,,,,120.3559374,32.366598,,,
,3360,2913189288,,,,,,,120.3422706,32.3668213,,,
,3361,2913189290,,,,,,,120.3249299,32.367221,,,
,3362,2914876180,,,,,,,120.3166794,32.2923335,,,
,3363,2914876181,,,,,,,120.2739072,32.2960225,,,
,3364,2914876182,,,,,,,120.3188817,32.2986147,,,
,3365,2914876183,,,,,,,120.347253,32.2988557,,,
,3366,2914876184,,,,,,,120.3209863,32.2991841,,,
,3367,2914876185,,,,,,,120.3121648,32.2993841,,,
,3368,2914876186,,,,,,,120.3139482,32.2997371,,,
,3369,2914876190,,,,,,,120.3456561,32.3005698,,,
,3370,2914876191,,,,,,,120.290733,32.3006769,,,
,3371,2914876192,,,,,,,120.2911806,32.3007757,,,
,3372,2914876193,,,,,,,120.3463667,32.3008859,,,
,3373,2914876196,,,,,,,120.3202337,32.3012497,,,
,3374,2914876199,,,,,,,120.3053419,32.3018559,,,
,3375,2914876200,,,,,,,120.3248692,32.3026271,,,
,3376,2914877701,,,,,,,120.3129153,32.3026417,,,
,3377,2914877702,,,,,,,120.3254533,32.3028007,,,
,3378,2914877705,,,,,,,120.3265187,32.3031172,,,
,3379,2914877706,,,,,,,120.3113718,32.3034632,,,
,3380,2914877707,,,,,,,120.3116621,32.3035351,,,
,3381,2914877708,,,,,,,120.3237137,32.3035364,,,
,3382,2914877709,,,,,,,120.324643,32.3037217,,,
,3383,2914877710,,,,,,,120.3246365,32.3037535,,,
,3384,2914877711,,,,,,,120.3124973,32.3037678,,,
,3385,2914877712,,,,,,,120.3256974,32.3039382,,,
,3386,2914877714,,,,,,,120.3298915,32.3041197,,,
,3387,2914877716,,,,,,,120.3191147,32.3043207,,,
,3388,2914877718,,,,,,,120.3261683,32.3045896,,,
,3389,2914877721,,,,,,,120.3330875,32.305132,,,
,3390,2914877722,,,,,,,120.3186867,32.3054954,,,
,3391,2914877724,,,,,,,120.3295163,32.3059666,,,
,3392,2914877727,,,,,,,120.3260411,32.3061523,,,
,3393,2914877728,,,,,,,120.3218356,32.3063621,,,
,3394,2914877729,,,,,,,120.3320669,32.306464,,,
,3395,2914877731,,,,,,,120.3293188,32.306939,,,
,3396,2914877732,,,,,,,120.3316857,32.3074296,,,
,3397,2914877734,,,,,,,120.2568057,32.3082909,,,
,3398,2914877735,,,,,,,120.3289015,32.3083068,,,
,3399,2914877736,,,,,,,120.3296389,32.3085098,,,
,3400,2914877737,,,,,,,120.2547039,32.3161592,,,
,3401,2914877738,,,,,,,120.2535804,32.3203597,,,
,3402,2914877742,,,,,,,120.2881321,32.3250379,,,
,3403,2914877743,,,,,,,120.2521277,32.3250519,,,
,3404,2914877744,,,,,,,120.2523284,32.3250587,,,
,3405,2914877745,,,,,,,120.2520711,32.3252522,,,
,3406,2914877746,,,,,,,120.28806,32.3252412,,,
,3407,2914877747,,,,,,,120.2519402,32.3256738,,,
,3408,2914877748,,,,,,,120.2519189,32.3257635,,,
,3409,2914877749,,,,,,,120.2876164,32.3264937,,,
,3410,2914877753,,,,,,,120.2650284,32.328866,,,
,3411,2914877754,,,,,,,120.2854653,32.3331039,,,
,3412,2914877755,,,,,,,120.2853538,32.3335524,,,
,3413,2914877756,,,,,,,120.2502277,32.3336381,,,
,3414,2914877757,,,,,,,120.2853437,32.3336564,,,
,3415,2914877761,,,,,,,120.2453052,32.333907,,,
,3416,2914877762,,,,,,,120.2853587,32.3346416,,,
,3417,2914877763,,,,,,,120.2498965,32.3347875,,,
,3418,2914877764,,,,,,,120.2936975,32.3350421,,,
,3419,2914877765,,,,,,,120.2935948,32.3354009,,,
,3420,2914877766,,,,,,,120.2945752,32.335822,,,
,3421,2914877768,,,,,,,120.2933989,32.3361281,,,
,3422,2914877769,,,,,,,120.2943608,32.3363728,,,
,3423,2914877770,,,,,,,120.2819851,32.3364394,,,
,3424,2914877771,,,,,,,120.2636591,32.3365924,,,
,3425,2914877772,,,,,,,120.2951352,32.3368449,,,
,3426,2914877773,,,,,,,120.2941329,32.3369326,,,
,3427,2914877774,,,,,,,120.2946711,32.3369656,,,
,3428,2914877776,,,,,,,120.2973893,32.3370765,,,
,3429,2914877783,,,,,,,120.299897,32.3375739,,,
,3430,2914877787,,,,,,,120.2636107,32.3378985,,,
,3431,2914877788,,,,,,,120.3014752,32.3379745,,,
,3432,2914877791,,,,,,,120.3035569,32.3383007,,,
,3433,2914877792,,,,,,,120.2719712,32.3385085,,,
,3434,2914877793,,,,,,,120.2820905,32.3385689,,,
,3435,2914877797,,,,,,,120.2943351,32.3389327,,,
,3436,2914877798,,,,,,,120.291645,32.3389419,,,
,3437,2914877799,,,,,,,120.2966378,32.339452,,,
,3438,2914877901,,,,,,,120.298029,32.3397657,,,
,3439,2914877902,,,,,,,120.2993557,32.3400648,,,
,3440,2914877904,,,,,,,120.285036,32.3403338,,,
,3441,2914877905,,,,,,,120.2708268,32.3405309,,,
,3442,2914877907,,,,,,,120.2816655,32.3407075,,,
,3443,2914877908,,,,,,,120.271481,32.3406171,,,
,3444,2914877909,,,,,,,120.283066,32.3407025,,,
,3445,2914877912,,,,,,,120.2639593,32.3407972,,,
,3446,2914877915,,,,,,,120.2822526,32.3410379,,,
,3447,2914877916,,,,,,,120.2712636,32.3412254,,,
,3448,2914877918,,,,,,,120.2744191,32.3412602,,,
,3449,2914877920,,,,,,,120.2564478,32.3412959,,,
,3450,2914877923,,,,,,,120.281649,32.3415389,,,
,3451,2914877924,,,,,,,120.2821598,32.3416369,,,
,3452,2914877926,,,,,,,120.3063294,32.3418135,,,
,3453,2914877927,,,,,,,120.2744291,32.3419268,,,
,3454,2914877930,,,,,,,120.2802993,32.3420705,,,
,3455,2914877932,,,,,,,120.275356,32.3421303,,,
,3456,2914877933,,,,,,,120.2703142,32.3421316,,,
,3457,2914877935,,,,,,,120.2849042,32.3422956,,,
,3458,2914877936,,,,,,,120.2712019,32.3423339,,,
,3459,2914877939,,,,,,,120.2794505,32.3423804,,,
,3460,2914877942,,,,,,,120.2719252,32.3424853,,,
,3461,2914877944,,,,,,,120.2770757,32.34251,,,
,3462,2914877945,,,,,,,120.2524165,32.3425152,,,
,3463,2914877949,,,,,,,120.2860752,32.3425958,,,
,3464,2914877950,,,,,,,120.2889579,32.3426142,,,
,3465,2914877951,,,,,,,120.2641537,32.3426187,,,
,3466,2914877952,,,,,,,120.2866639,32.3427334,,,
,3467,2914877955,,,,,,,120.279956,32.3429315,,,
,3468,2914877957,,,,,,,120.274453,32.3430142,,,
,3469,2914877958,,,,,,,120.2794803,32.3430192,,,
,3470,2914877960,,,,,,,120.2887533,32.3432097,,,
,3471,2914877961,,,,,,,120.2744661,32.3433739,,,
,3472,2914877964,,,,,,,120.2967442,32.3443895,,,
,3473,2914877968,,,,,,,120.3017647,32.3449729,,,
,3474,2914877969,,,,,,,120.2965671,32.345027,,,
,3475,2914877970,,,,,,,120.3019899,32.3453502,,,
,3476,2914877971,,,,,,,120.3022266,32.345404,,,
,3477,2914877972,,,,,,,120.2822575,32.3454494,,,
,3478,2914877973,,,,,,,120.2696965,32.3456754,,,
,3479,2914877975,,,,,,,120.2710403,32.3457475,,,
,3480,2914877976,,,,,,,120.2722345,32.3458333,,,
,3481,2914877977,,,,,,,120.2710192,32.3460083,,,
,3482,2914877978,,,,,,,120.2745667,32.3460471,,,
,3483,2914877979,,,,,,,120.3052429,32.3460899,,,
,3484,2914877981,,,,,,,120.3014489,32.3461378,,,
,3485,2914877983,,,,,,,120.2796683,32.3463285,,,
,3486,2914877985,,,,,,,120.3070011,32.3464896,,,
,3487,2914877988,,,,,,,120.2709974,32.3467081,,,
,3488,2914877989,,,,,,,120.2692395,32.3469303,,,
,3489,2914877991,,,,,,,120.3133695,32.3472385,,,
,3490,2914877992,,,,,,,120.2746069,32.3471775,,,
,3491,2914877995,,,,,,,120.2873099,32.3477027,,,
,3492,2914877996,,,,,,,120.2768222,32.3480952,,,
,3493,2914877997,,,,,,,120.2916746,32.3483341,,,
,3494,2914877998,,,,,,,120.2746524,32.3483701,,,
,3495,2914878001,,,,,,,120.2953676,32.348926,,,
,3496,2914878002,,,,,,,120.3061583,32.349183,,,
,3497,2914878003,,,,,,,120.2978997,32.3492853,,,
,3498,2914878005,,,,,,,120.3085199,32.3496657,,,
,3499,2914878006,,,,,,,120.3004963,32.3496709,,,
,3500,2914878007,,,,,,,120.3164326,32.3497298,,,
,3501,2914878010,,,,,,,120.3195141,32.3498459,,,
,3502,2914878013,,,,,,,120.3096943,32.3502138,,,
,3503,2914878015,,,,,,,120.3120455,32.3504044,,,
,3504,2914878016,,,,,,,120.3078411,32.3506496,,,
,3505,2914878017,,,,,,,120.3119325,32.3506716,,,
,3506,2914878019,,,,,,,120.2789897,32.3507746,,,
,3507,2914878020,,,,,,,120.3194032,32.3507838,,,
,3508,2914878021,,,,,,,120.3226346,32.3509152,,,
,3509,2914878022,,,,,,,120.3136032,32.3510192,,,
,3510,2914878023,,,,,,,120.2759394,32.3512023,,,
,3511,2914878024,,,,,,,120.2791419,32.351468,,,
,3512,2914878025,,,,,,,120.3192752,32.3517494,,,
,3513,2914878026,,,,,,,120.3134087,32.3517962,,,
,3514,2914878027,,,,,,,120.2761772,32.3518578,,,
,3515,2914878029,,,,,,,120.3232541,32.3519167,,,
,3516,2914878033,,,,,,,120.2712461,32.3523095,,,
,3517,2914878034,,,,,,,120.3001441,32.3523831,,,
,3518,2914878036,,,,,,,120.3039546,32.3524112,,,
,3519,2914878037,,,,,,,120.3004244,32.3524637,,,
,3520,2914878041,,,,,,,120.3191278,32.3527349,,,
,3521,2914878051,,,,,,,120.2624045,32.3541027,,,
,3522,2914878052,,,,,,,120.3174862,32.3547709,,,
,3523,2914878053,,,,,,,120.3188666,32.3548296,,,
,3524,2914878056,,,,,,,120.3188424,32.3550201,,,
,3525,2914878058,,,,,,,120.3165731,32.3553668,,,
,3526,2914878060,,,,,,,120.3187626,32.3556521,,,
,3527,2914878061,,,,,,,120.3226795,32.3557595,,,
,3528,2914878062,,,,,,,120.2991375,32.3561228,,,
,3529,2914878063,,,,,,,120.299446,32.3561931,,,
,3530,2914878067,,,,,,,120.3095284,32.356479,,,
,3531,2914878068,,,,,,,120.3098231,32.3565532,,,
,3532,2914878069,,,,,,,120.3171419,32.356743,,,
,3533,2914878072,,,,,,,120.3108097,32.3574975,,,
,3534,2914878073,,,,,,,120.3118166,32.3575582,,,
,3535,2914878076,,,,,,,120.3116851,32.3579176,,,
,3536,2914878077,,,,,,,120.3077802,32.3582069,,,
,3537,2914878078,,,,,,,120.3126304,32.3582598,,,
,3538,2914878081,,,,,,,120.3122743,32.3598409,,,
,3539,2914878082,,,,,,,120.2983564,32.360596,,,
,3540,2914878084,,,,,,,120.2974689,32.3623586,,,
,3541,2914878085,,,,,,,120.2975819,32.3623773,,,
,3542,2914878086,,,,,,,120.2978145,32.3624228,,,
,3543,2914878087,,,,,,,120.2978745,32.362436,,,
,3544,2914878099,,,,,,,120.2867931,32.3648209,,,
,3545,2914974663,,,,,,,120.3287328,32.0721417,,,
,3546,2914974673,,,,,,,120.3423664,32.0839039,,,
,3547,2914976110,,,,,,,120.1932318,32.0923781,,,
,3548,2914976113,,,,,,,120.1936057,32.0924709,,,
,3549,2914976115,,,,,,,120.1961549,32.0931364,,,
,3550,2914976116,,,,,,,120.3339997,32.093163,,,
,3551,2914976123,,,,,,,120.2034552,32.0943618,,,
,3552,2914976124,,,,,,,120.2037,32.0943874,,,
,3553,2914976127,,,,,,,120.2032324,32.0947265,,,
,3554,2914976128,,,,,,,120.205154,32.0947521,,,
,3555,2914976129,,,,,,,120.2071978,32.0952823,,,
,3556,2914976130,,,,,,,120.2074729,32.0953536,,,
,3557,2914976135,,,,,,,120.3325851,32.0968188,,,
,3558,2914976136,,,,,,,120.3325354,32.0969349,,,
,3559,2914976141,,,,,,,120.1904066,32.0971047,,,
,3560,2914976143,,,,,,,120.1915517,32.0975873,,,
,3561,2914976154,,,,,,,120.1999615,32.1013737,,,
,3562,2914976155,,,,,,,120.2049098,32.1018304,,,
,3563,2914976156,,,,,,,120.1857597,32.1018586,,,
,3564,2914976163,,,,,,,120.2111376,32.1037212,,,
,3565,2914976164,,,,,,,120.3360531,32.1042043,,,
,3566,2914976171,,,,,,,120.1668709,32.1070243,,,
,3567,2914976179,,,,,,,120.2383522,32.1094261,,,
,3568,2914976188,,,,,,,120.1748513,32.111458,,,
,3569,2914976189,,,,,,,120.3164914,32.1117231,,,
,3570,2914976404,,,,,,,120.3141907,32.1151549,,,
,3571,2914976405,,,,,,,120.3142795,32.1151771,,,
,3572,2914976406,,,,,,,120.3143329,32.1152024,,,
,3573,2914976414,,,,,,,120.3219999,32.1174183,,,
,3574,2914976419,,,,,,,120.3122053,32.1190967,,,
,3575,2914976427,,,,,,,120.3128017,32.1197174,,,
,3576,2914976428,,,,,,,120.3120014,32.1198422,,,
,3577,2914976429,,,,,,,120.3125471,32.1199652,,,
,3578,2914976430,,,,,,,120.3126497,32.1199975,,,
,3579,2914976431,,,,,,,120.3127034,32.1200144,,,
,3580,2914976433,,,,,,,120.3101027,32.1202144,,,
,3581,2914976436,,,,,,,120.317576,32.1203156,,,
,3582,2914976438,,,,,,,120.3116877,32.1204174,,,
,3583,2914976439,,,,,,,120.3119039,32.1203623,,,
,3584,2914976441,,,,,,,120.3121557,32.1203797,,,
,3585,2914976444,,,,,,,120.3013022,32.121796,,,
,3586,2914976445,,,,,,,120.3004488,32.1218311,,,
,3587,2914976446,,,,,,,120.301247,32.1219037,,,
,3588,2914976447,,,,,,,120.3004006,32.1219318,,,
,3589,2914976452,,,,,,,120.2714233,32.1233302,,,
,3590,2914976454,,,,,,,120.2746178,32.1248819,,,
,3591,2914976455,,,,,,,120.2743629,32.1249171,,,
,3592,2914976456,,,,,,,120.2747477,32.1249597,,,
,3593,2914976457,,,,,,,120.2745283,32.1249901,,,
,3594,2914976459,,,,,,,120.3016255,32.1252765,,,
,3595,2914976463,,,,,,,120.2991669,32.125945,,,
,3596,2914976470,,,,,,,120.3012244,32.1264099,,,
,3597,2914976473,,,,,,,120.3102604,32.1272661,,,
,3598,2914976475,,,,,,,120.2805465,32.1275996,,,
,3599,2914976476,,,,,,,120.3006325,32.1280427,,,
,3600,2914976478,,,,,,,120.3043999,32.1292564,,,
,3601,2914976481,,,,,,,120.3096581,32.130198,,,
,3602,2914976482,,,,,,,120.3103796,32.1302265,,,
,3603,2914976484,,,,,,,120.2971234,32.1313034,,,
,3604,2914976485,,,,,,,120.2986539,32.1318911,,,
,3605,2914976488,,,,,,,120.3014022,32.1329464,,,
,3606,2914976490,,,,,,,120.302442,32.1333457,,,
,3607,2914976492,,,,,,,120.2954654,32.1335001,,,
,3608,2914976494,,,,,,,120.2973976,32.1336705,,,
,3609,2914976705,,,,,,,120.2996591,32.134773,,,
,3610,2914976710,,,,,,,120.28914,32.1348784,,,
,3611,2914976712,,,,,,,120.3029343,32.1349685,,,
,3612,2914976718,,,,,,,120.3010245,32.1355245,,,
,3613,2914976720,,,,,,,120.2943149,32.1357402,,,
,3614,2914976725,,,,,,,120.3062554,32.1363173,,,
,3615,2914976726,,,,,,,120.2938185,32.1363221,,,
,3616,2914976727,,,,,,,120.3018708,32.1363413,,,
,3617,2914976728,,,,,,,120.3063395,32.1363559,,,
,3618,2914976731,,,,,,,120.3026921,32.1367393,,,
,3619,2914976735,,,,,,,120.2928738,32.1373286,,,
,3620,2914976738,,,,,,,120.3051253,32.1379184,,,
